ID;DateKey;Variable;Value
888;04.08.2021;kpi_1_brand_2;2
888;04.08.2021;kpi_1_brand_3;12
888;04.08.2021;kpi_1_brand_4;17
888;04.08.2021;kpi_2_brand_1;25
888;04.08.2021;kpi_2_brand_2;32
888;04.08.2021;kpi_2_brand_3;34
888;04.08.2021;kpi_2_brand_4;38
888;04.08.2021;kpi_3_brand_1;52
888;04.08.2021;kpi_3_brand_2;48
888;04.08.2021;kpi_3_brand_3;71
888;04.08.2021;kpi_3_brand_4;75
888;04.08.2021;dim_1;2
888;04.08.2021;dim_2;1
889;05.08.2021;kpi_1_brand_1;3
889;05.08.2021;kpi_1_brand_2;8
889;05.08.2021;kpi_1_brand_3;9
889;05.08.2021;kpi_1_brand_4;13
889;05.08.2021;kpi_2_brand_1;20
889;05.08.2021;kpi_2_brand_2;32
889;05.08.2021;kpi_2_brand_3;21
889;05.08.2021;kpi_2_brand_4;24
889;05.08.2021;kpi_3_brand_1;44
889;05.08.2021;kpi_3_brand_2;49
889;05.08.2021;kpi_3_brand_3;61
889;05.08.2021;kpi_3_brand_4;78
889;05.08.2021;dim_1;2
889;05.08.2021;dim_2;1
890;06.08.2021;kpi_1_brand_1;10
890;06.08.2021;kpi_1_brand_2;7
890;06.08.2021;kpi_1_brand_3;13
890;06.08.2021;kpi_1_brand_4;19
890;06.08.2021;kpi_2_brand_1;28
890;06.08.2021;kpi_2_brand_2;30
890;06.08.2021;kpi_2_brand_3;39
890;06.08.2021;kpi_2_brand_4;30
890;06.08.2021;kpi_3_brand_1;56
890;06.08.2021;kpi_3_brand_2;58
890;06.08.2021;kpi_3_brand_3;51
890;06.08.2021;kpi_3_brand_4;98
890;06.08.2021;dim_1;1
890;06.08.2021;dim_2;2
891;07.08.2021;kpi_1_brand_1;1
891;07.08.2021;kpi_1_brand_2;6
891;07.08.2021;kpi_1_brand_3;15
891;07.08.2021;kpi_1_brand_4;3
891;07.08.2021;kpi_2_brand_1;21
891;07.08.2021;kpi_2_brand_2;28
891;07.08.2021;kpi_2_brand_3;24
891;07.08.2021;kpi_2_brand_4;27
891;07.08.2021;kpi_3_brand_1;40
891;07.08.2021;kpi_3_brand_2;47
891;07.08.2021;kpi_3_brand_3;67
891;07.08.2021;kpi_3_brand_4;78
891;07.08.2021;dim_1;1
891;07.08.2021;dim_2;1
892;08.08.2021;kpi_1_brand_1;4
892;08.08.2021;kpi_1_brand_2;14
892;08.08.2021;kpi_1_brand_3;15
892;08.08.2021;kpi_1_brand_4;13
892;08.08.2021;kpi_2_brand_1;25
892;08.08.2021;kpi_2_brand_2;33
892;08.08.2021;kpi_2_brand_3;25
892;08.08.2021;kpi_2_brand_4;32
892;08.08.2021;kpi_3_brand_1;63
892;08.08.2021;kpi_3_brand_2;65
892;08.08.2021;kpi_3_brand_3;64
892;08.08.2021;kpi_3_brand_4;93
892;08.08.2021;dim_1;2
892;08.08.2021;dim_2;1
893;09.08.2021;kpi_1_brand_1;6
893;09.08.2021;kpi_1_brand_2;9
893;09.08.2021;kpi_1_brand_3;16
893;09.08.2021;kpi_1_brand_4;1
893;09.08.2021;kpi_2_brand_1;25
893;09.08.2021;kpi_2_brand_2;31
893;09.08.2021;kpi_2_brand_3;27
893;09.08.2021;kpi_2_brand_4;44
893;09.08.2021;kpi_3_brand_1;58
893;09.08.2021;kpi_3_brand_2;57
893;09.08.2021;kpi_3_brand_3;64
893;09.08.2021;kpi_3_brand_4;83
893;09.08.2021;dim_1;2
893;09.08.2021;dim_2;3
894;10.08.2021;kpi_1_brand_1;6
894;10.08.2021;kpi_1_brand_2;10
894;10.08.2021;kpi_1_brand_3;15
894;10.08.2021;kpi_1_brand_4;9
894;10.08.2021;kpi_2_brand_1;30
894;10.08.2021;kpi_2_brand_2;20
894;10.08.2021;kpi_2_brand_3;33
894;10.08.2021;kpi_2_brand_4;35
894;10.08.2021;kpi_3_brand_1;50
894;10.08.2021;kpi_3_brand_2;64
894;10.08.2021;kpi_3_brand_3;58
894;10.08.2021;kpi_3_brand_4;84
894;10.08.2021;dim_1;2
894;10.08.2021;dim_2;3
895;11.08.2021;kpi_1_brand_1;9
895;11.08.2021;kpi_1_brand_2;3
895;11.08.2021;kpi_1_brand_3;16
895;11.08.2021;kpi_1_brand_4;1
895;11.08.2021;kpi_2_brand_1;26
895;11.08.2021;kpi_2_brand_2;29
895;11.08.2021;kpi_2_brand_3;26
895;11.08.2021;kpi_2_brand_4;45
895;11.08.2021;kpi_3_brand_1;52
895;11.08.2021;kpi_3_brand_2;58
895;11.08.2021;kpi_3_brand_3;80
895;11.08.2021;kpi_3_brand_4;87
895;11.08.2021;dim_1;1
895;11.08.2021;dim_2;1
896;12.08.2021;kpi_1_brand_1;4
896;12.08.2021;kpi_1_brand_2;3
896;12.08.2021;kpi_1_brand_3;6
896;12.08.2021;kpi_1_brand_4;18
896;12.08.2021;kpi_2_brand_1;23
896;12.08.2021;kpi_2_brand_2;32
896;12.08.2021;kpi_2_brand_3;36
896;12.08.2021;kpi_2_brand_4;29
896;12.08.2021;kpi_3_brand_1;51
896;12.08.2021;kpi_3_brand_2;46
896;12.08.2021;kpi_3_brand_3;63
896;12.08.2021;kpi_3_brand_4;75
896;12.08.2021;dim_1;1
896;12.08.2021;dim_2;1
897;13.08.2021;kpi_1_brand_1;7
897;13.08.2021;kpi_1_brand_2;10
897;13.08.2021;kpi_1_brand_3;1
897;13.08.2021;kpi_1_brand_4;15
897;13.08.2021;kpi_2_brand_1;22
897;13.08.2021;kpi_2_brand_2;35
897;13.08.2021;kpi_2_brand_3;22
897;13.08.2021;kpi_2_brand_4;20
897;13.08.2021;kpi_3_brand_1;41
897;13.08.2021;kpi_3_brand_2;64
897;13.08.2021;kpi_3_brand_3;66
897;13.08.2021;kpi_3_brand_4;92
897;13.08.2021;dim_1;2
897;13.08.2021;dim_2;1
898;14.08.2021;kpi_1_brand_1;2
898;14.08.2021;kpi_1_brand_2;4
898;14.08.2021;kpi_1_brand_3;5
898;14.08.2021;kpi_1_brand_4;19
898;14.08.2021;kpi_2_brand_1;21
898;14.08.2021;kpi_2_brand_2;28
898;14.08.2021;kpi_2_brand_3;40
898;14.08.2021;kpi_2_brand_4;24
898;14.08.2021;kpi_3_brand_1;63
898;14.08.2021;kpi_3_brand_2;48
898;14.08.2021;kpi_3_brand_3;62
898;14.08.2021;kpi_3_brand_4;77
898;14.08.2021;dim_1;1
898;14.08.2021;dim_2;3
899;15.08.2021;kpi_1_brand_1;4
899;15.08.2021;kpi_1_brand_2;12
899;15.08.2021;kpi_1_brand_3;1
899;15.08.2021;kpi_1_brand_4;4
899;15.08.2021;kpi_2_brand_1;25
899;15.08.2021;kpi_2_brand_2;34
899;15.08.2021;kpi_2_brand_3;33
899;15.08.2021;kpi_2_brand_4;33
899;15.08.2021;kpi_3_brand_1;60
899;15.08.2021;kpi_3_brand_2;46
899;15.08.2021;kpi_3_brand_3;51
899;15.08.2021;kpi_3_brand_4;93
899;15.08.2021;dim_1;1
899;15.08.2021;dim_2;1
900;16.08.2021;kpi_1_brand_1;7
900;16.08.2021;kpi_1_brand_2;11
900;16.08.2021;kpi_1_brand_3;13
900;16.08.2021;kpi_1_brand_4;19
900;16.08.2021;kpi_2_brand_1;30
900;16.08.2021;kpi_2_brand_2;29
900;16.08.2021;kpi_2_brand_3;21
900;16.08.2021;kpi_2_brand_4;29
900;16.08.2021;kpi_3_brand_1;64
900;16.08.2021;kpi_3_brand_2;68
900;16.08.2021;kpi_3_brand_3;62
900;16.08.2021;kpi_3_brand_4;88
900;16.08.2021;dim_1;2
900;16.08.2021;dim_2;2
901;17.08.2021;kpi_1_brand_1;3
901;17.08.2021;kpi_1_brand_2;3
901;17.08.2021;kpi_1_brand_3;17
901;17.08.2021;kpi_1_brand_4;1
901;17.08.2021;kpi_2_brand_1;28
901;17.08.2021;kpi_2_brand_2;23
901;17.08.2021;kpi_2_brand_3;27
901;17.08.2021;kpi_2_brand_4;40
901;17.08.2021;kpi_3_brand_1;59
901;17.08.2021;kpi_3_brand_2;59
901;17.08.2021;kpi_3_brand_3;72
901;17.08.2021;kpi_3_brand_4;75
901;17.08.2021;dim_1;2
901;17.08.2021;dim_2;2
902;18.08.2021;kpi_1_brand_1;3
902;18.08.2021;kpi_1_brand_2;14
902;18.08.2021;kpi_1_brand_3;5
902;18.08.2021;kpi_1_brand_4;12
902;18.08.2021;kpi_2_brand_1;27
902;18.08.2021;kpi_2_brand_2;20
902;18.08.2021;kpi_2_brand_3;31
902;18.08.2021;kpi_2_brand_4;34
902;18.08.2021;kpi_3_brand_1;56
902;18.08.2021;kpi_3_brand_2;55
902;18.08.2021;kpi_3_brand_3;54
902;18.08.2021;kpi_3_brand_4;81
902;18.08.2021;dim_1;2
902;18.08.2021;dim_2;1
903;19.08.2021;kpi_1_brand_1;9
903;19.08.2021;kpi_1_brand_2;7
903;19.08.2021;kpi_1_brand_3;14
903;19.08.2021;kpi_1_brand_4;15
903;19.08.2021;kpi_2_brand_1;26
903;19.08.2021;kpi_2_brand_2;33
903;19.08.2021;kpi_2_brand_3;23
903;19.08.2021;kpi_2_brand_4;20
903;19.08.2021;kpi_3_brand_1;40
903;19.08.2021;kpi_3_brand_2;67
903;19.08.2021;kpi_3_brand_3;59
903;19.08.2021;kpi_3_brand_4;87
903;19.08.2021;dim_1;2
903;19.08.2021;dim_2;3
904;20.08.2021;kpi_1_brand_1;3
904;20.08.2021;kpi_1_brand_2;11
904;20.08.2021;kpi_1_brand_3;13
904;20.08.2021;kpi_1_brand_4;20
904;20.08.2021;kpi_2_brand_1;28
904;20.08.2021;kpi_2_brand_2;23
904;20.08.2021;kpi_2_brand_3;23
904;20.08.2021;kpi_2_brand_4;31
904;20.08.2021;kpi_3_brand_1;59
904;20.08.2021;kpi_3_brand_2;57
904;20.08.2021;kpi_3_brand_3;76
904;20.08.2021;kpi_3_brand_4;92
904;20.08.2021;dim_1;1
904;20.08.2021;dim_2;2
905;21.08.2021;kpi_1_brand_1;7
905;21.08.2021;kpi_1_brand_2;15
905;21.08.2021;kpi_1_brand_3;16
905;21.08.2021;kpi_1_brand_4;11
905;21.08.2021;kpi_2_brand_1;26
905;21.08.2021;kpi_2_brand_2;25
905;21.08.2021;kpi_2_brand_3;24
905;21.08.2021;kpi_2_brand_4;27
905;21.08.2021;kpi_3_brand_1;42
905;21.08.2021;kpi_3_brand_2;70
905;21.08.2021;kpi_3_brand_3;50
905;21.08.2021;kpi_3_brand_4;94
905;21.08.2021;dim_1;1
905;21.08.2021;dim_2;1
906;22.08.2021;kpi_1_brand_1;1
906;22.08.2021;kpi_1_brand_2;15
906;22.08.2021;kpi_1_brand_3;5
906;22.08.2021;kpi_1_brand_4;18
906;22.08.2021;kpi_2_brand_1;20
906;22.08.2021;kpi_2_brand_2;23
906;22.08.2021;kpi_2_brand_3;21
906;22.08.2021;kpi_2_brand_4;43
906;22.08.2021;kpi_3_brand_1;55
906;22.08.2021;kpi_3_brand_2;57
906;22.08.2021;kpi_3_brand_3;55
906;22.08.2021;kpi_3_brand_4;75
906;22.08.2021;dim_1;1
906;22.08.2021;dim_2;2
907;23.08.2021;kpi_1_brand_1;9
907;23.08.2021;kpi_1_brand_2;12
907;23.08.2021;kpi_1_brand_3;12
907;23.08.2021;kpi_1_brand_4;3
907;23.08.2021;kpi_2_brand_1;25
907;23.08.2021;kpi_2_brand_2;31
907;23.08.2021;kpi_2_brand_3;39
907;23.08.2021;kpi_2_brand_4;26
907;23.08.2021;kpi_3_brand_1;55
907;23.08.2021;kpi_3_brand_2;66
907;23.08.2021;kpi_3_brand_3;58
907;23.08.2021;kpi_3_brand_4;77
907;23.08.2021;dim_1;1
907;23.08.2021;dim_2;1
908;24.08.2021;kpi_1_brand_1;9
908;24.08.2021;kpi_1_brand_2;15
908;24.08.2021;kpi_1_brand_3;1
908;24.08.2021;kpi_1_brand_4;5
908;24.08.2021;kpi_2_brand_1;27
908;24.08.2021;kpi_2_brand_2;27
908;24.08.2021;kpi_2_brand_3;23
908;24.08.2021;kpi_2_brand_4;35
908;24.08.2021;kpi_3_brand_1;43
908;24.08.2021;kpi_3_brand_2;52
908;24.08.2021;kpi_3_brand_3;64
908;24.08.2021;kpi_3_brand_4;86
908;24.08.2021;dim_1;1
908;24.08.2021;dim_2;2
909;25.08.2021;kpi_1_brand_1;2
909;25.08.2021;kpi_1_brand_2;5
909;25.08.2021;kpi_1_brand_3;10
909;25.08.2021;kpi_1_brand_4;17
909;25.08.2021;kpi_2_brand_1;20
909;25.08.2021;kpi_2_brand_2;26
909;25.08.2021;kpi_2_brand_3;25
909;25.08.2021;kpi_2_brand_4;37
909;25.08.2021;kpi_3_brand_1;44
909;25.08.2021;kpi_3_brand_2;47
909;25.08.2021;kpi_3_brand_3;50
909;25.08.2021;kpi_3_brand_4;88
909;25.08.2021;dim_1;2
909;25.08.2021;dim_2;2
910;26.08.2021;kpi_1_brand_1;2
910;26.08.2021;kpi_1_brand_2;12
910;26.08.2021;kpi_1_brand_3;17
910;26.08.2021;kpi_1_brand_4;2
910;26.08.2021;kpi_2_brand_1;20
910;26.08.2021;kpi_2_brand_2;22
910;26.08.2021;kpi_2_brand_3;26
910;26.08.2021;kpi_2_brand_4;42
910;26.08.2021;kpi_3_brand_1;58
910;26.08.2021;kpi_3_brand_2;56
910;26.08.2021;kpi_3_brand_3;75
910;26.08.2021;kpi_3_brand_4;76
910;26.08.2021;dim_1;2
910;26.08.2021;dim_2;2
911;27.08.2021;kpi_1_brand_1;9
911;27.08.2021;kpi_1_brand_2;9
911;27.08.2021;kpi_1_brand_3;13
911;27.08.2021;kpi_1_brand_4;17
911;27.08.2021;kpi_2_brand_1;29
911;27.08.2021;kpi_2_brand_2;34
911;27.08.2021;kpi_2_brand_3;29
911;27.08.2021;kpi_2_brand_4;35
911;27.08.2021;kpi_3_brand_1;55
911;27.08.2021;kpi_3_brand_2;61
911;27.08.2021;kpi_3_brand_3;63
911;27.08.2021;kpi_3_brand_4;98
911;27.08.2021;dim_1;1
911;27.08.2021;dim_2;3
912;28.08.2021;kpi_1_brand_1;4
912;28.08.2021;kpi_1_brand_2;2
912;28.08.2021;kpi_1_brand_3;13
912;28.08.2021;kpi_1_brand_4;8
912;28.08.2021;kpi_2_brand_1;27
912;28.08.2021;kpi_2_brand_2;28
912;28.08.2021;kpi_2_brand_3;33
912;28.08.2021;kpi_2_brand_4;33
912;28.08.2021;kpi_3_brand_1;50
912;28.08.2021;kpi_3_brand_2;46
912;28.08.2021;kpi_3_brand_3;53
912;28.08.2021;kpi_3_brand_4;80
912;28.08.2021;dim_1;2
912;28.08.2021;dim_2;3
913;29.08.2021;kpi_1_brand_1;3
913;29.08.2021;kpi_1_brand_2;10
913;29.08.2021;kpi_1_brand_3;1
913;29.08.2021;kpi_1_brand_4;7
913;29.08.2021;kpi_2_brand_1;23
913;29.08.2021;kpi_2_brand_2;30
913;29.08.2021;kpi_2_brand_3;34
913;29.08.2021;kpi_2_brand_4;45
913;29.08.2021;kpi_3_brand_1;47
913;29.08.2021;kpi_3_brand_2;64
913;29.08.2021;kpi_3_brand_3;52
913;29.08.2021;kpi_3_brand_4;95
913;29.08.2021;dim_1;1
913;29.08.2021;dim_2;2
914;30.08.2021;kpi_1_brand_1;5
914;30.08.2021;kpi_1_brand_2;15
914;30.08.2021;kpi_1_brand_3;10
914;30.08.2021;kpi_1_brand_4;10
914;30.08.2021;kpi_2_brand_1;24
914;30.08.2021;kpi_2_brand_2;31
914;30.08.2021;kpi_2_brand_3;34
914;30.08.2021;kpi_2_brand_4;31
914;30.08.2021;kpi_3_brand_1;64
914;30.08.2021;kpi_3_brand_2;52
914;30.08.2021;kpi_3_brand_3;65
914;30.08.2021;kpi_3_brand_4;77
914;30.08.2021;dim_1;2
914;30.08.2021;dim_2;3
915;31.08.2021;kpi_1_brand_1;3
915;31.08.2021;kpi_1_brand_2;1
915;31.08.2021;kpi_1_brand_3;17
915;31.08.2021;kpi_1_brand_4;5
915;31.08.2021;kpi_2_brand_1;21
915;31.08.2021;kpi_2_brand_2;25
915;31.08.2021;kpi_2_brand_3;32
915;31.08.2021;kpi_2_brand_4;26
915;31.08.2021;kpi_3_brand_1;55
915;31.08.2021;kpi_3_brand_2;63
915;31.08.2021;kpi_3_brand_3;80
915;31.08.2021;kpi_3_brand_4;97
915;31.08.2021;dim_1;2
915;31.08.2021;dim_2;1
916;01.09.2021;kpi_1_brand_1;5
916;01.09.2021;kpi_1_brand_2;4
916;01.09.2021;kpi_1_brand_3;8
916;01.09.2021;kpi_1_brand_4;8
916;01.09.2021;kpi_2_brand_1;23
916;01.09.2021;kpi_2_brand_2;34
916;01.09.2021;kpi_2_brand_3;35
916;01.09.2021;kpi_2_brand_4;29
916;01.09.2021;kpi_3_brand_1;43
916;01.09.2021;kpi_3_brand_2;58
916;01.09.2021;kpi_3_brand_3;76
916;01.09.2021;kpi_3_brand_4;80
916;01.09.2021;dim_1;1
916;01.09.2021;dim_2;3
917;02.09.2021;kpi_1_brand_1;4
917;02.09.2021;kpi_1_brand_2;5
917;02.09.2021;kpi_1_brand_3;18
917;02.09.2021;kpi_1_brand_4;10
917;02.09.2021;kpi_2_brand_1;21
917;02.09.2021;kpi_2_brand_2;23
917;02.09.2021;kpi_2_brand_3;21
917;02.09.2021;kpi_2_brand_4;23
917;02.09.2021;kpi_3_brand_1;53
917;02.09.2021;kpi_3_brand_2;51
917;02.09.2021;kpi_3_brand_3;74
917;02.09.2021;kpi_3_brand_4;95
917;02.09.2021;dim_1;1
917;02.09.2021;dim_2;3
918;03.09.2021;kpi_1_brand_1;3
918;03.09.2021;kpi_1_brand_2;10
918;03.09.2021;kpi_1_brand_3;10
918;03.09.2021;kpi_1_brand_4;12
918;03.09.2021;kpi_2_brand_1;22
918;03.09.2021;kpi_2_brand_2;20
918;03.09.2021;kpi_2_brand_3;28
918;03.09.2021;kpi_2_brand_4;37
918;03.09.2021;kpi_3_brand_1;48
918;03.09.2021;kpi_3_brand_2;54
918;03.09.2021;kpi_3_brand_3;65
918;03.09.2021;kpi_3_brand_4;96
918;03.09.2021;dim_1;1
918;03.09.2021;dim_2;1
919;04.09.2021;kpi_1_brand_1;8
919;04.09.2021;kpi_1_brand_2;13
919;04.09.2021;kpi_1_brand_3;5
919;04.09.2021;kpi_1_brand_4;20
919;04.09.2021;kpi_2_brand_1;21
919;04.09.2021;kpi_2_brand_2;20
919;04.09.2021;kpi_2_brand_3;38
919;04.09.2021;kpi_2_brand_4;29
919;04.09.2021;kpi_3_brand_1;63
919;04.09.2021;kpi_3_brand_2;51
919;04.09.2021;kpi_3_brand_3;55
919;04.09.2021;kpi_3_brand_4;79
919;04.09.2021;dim_1;1
919;04.09.2021;dim_2;2
920;05.09.2021;kpi_1_brand_1;10
920;05.09.2021;kpi_1_brand_2;14
920;05.09.2021;kpi_1_brand_3;14
920;05.09.2021;kpi_1_brand_4;14
920;05.09.2021;kpi_2_brand_1;21
920;05.09.2021;kpi_2_brand_2;33
920;05.09.2021;kpi_2_brand_3;22
920;05.09.2021;kpi_2_brand_4;44
920;05.09.2021;kpi_3_brand_1;53
920;05.09.2021;kpi_3_brand_2;51
920;05.09.2021;kpi_3_brand_3;77
920;05.09.2021;kpi_3_brand_4;91
920;05.09.2021;dim_1;1
920;05.09.2021;dim_2;3
921;06.09.2021;kpi_1_brand_1;3
921;06.09.2021;kpi_1_brand_2;1
921;06.09.2021;kpi_1_brand_3;3
921;06.09.2021;kpi_1_brand_4;11
921;06.09.2021;kpi_2_brand_1;28
921;06.09.2021;kpi_2_brand_2;23
921;06.09.2021;kpi_2_brand_3;35
921;06.09.2021;kpi_2_brand_4;21
921;06.09.2021;kpi_3_brand_1;53
921;06.09.2021;kpi_3_brand_2;64
921;06.09.2021;kpi_3_brand_3;74
921;06.09.2021;kpi_3_brand_4;85
921;06.09.2021;dim_1;1
921;06.09.2021;dim_2;3
922;07.09.2021;kpi_1_brand_1;10
922;07.09.2021;kpi_1_brand_2;14
922;07.09.2021;kpi_1_brand_3;8
922;07.09.2021;kpi_1_brand_4;16
922;07.09.2021;kpi_2_brand_1;23
922;07.09.2021;kpi_2_brand_2;23
922;07.09.2021;kpi_2_brand_3;24
922;07.09.2021;kpi_2_brand_4;31
922;07.09.2021;kpi_3_brand_1;64
922;07.09.2021;kpi_3_brand_2;64
922;07.09.2021;kpi_3_brand_3;55
922;07.09.2021;kpi_3_brand_4;83
922;07.09.2021;dim_1;1
922;07.09.2021;dim_2;2
923;08.09.2021;kpi_1_brand_1;9
923;08.09.2021;kpi_1_brand_2;14
923;08.09.2021;kpi_1_brand_3;11
923;08.09.2021;kpi_1_brand_4;9
923;08.09.2021;kpi_2_brand_1;29
923;08.09.2021;kpi_2_brand_2;34
923;08.09.2021;kpi_2_brand_3;36
923;08.09.2021;kpi_2_brand_4;32
923;08.09.2021;kpi_3_brand_1;45
923;08.09.2021;kpi_3_brand_2;45
923;08.09.2021;kpi_3_brand_3;53
923;08.09.2021;kpi_3_brand_4;91
923;08.09.2021;dim_1;2
923;08.09.2021;dim_2;3
924;09.09.2021;kpi_1_brand_1;1
924;09.09.2021;kpi_1_brand_2;4
924;09.09.2021;kpi_1_brand_3;1
924;09.09.2021;kpi_1_brand_4;13
924;09.09.2021;kpi_2_brand_1;20
924;09.09.2021;kpi_2_brand_2;33
924;09.09.2021;kpi_2_brand_3;34
924;09.09.2021;kpi_2_brand_4;39
924;09.09.2021;kpi_3_brand_1;50
924;09.09.2021;kpi_3_brand_2;69
924;09.09.2021;kpi_3_brand_3;68
924;09.09.2021;kpi_3_brand_4;79
924;09.09.2021;dim_1;1
924;09.09.2021;dim_2;2
925;10.09.2021;kpi_1_brand_1;3
925;10.09.2021;kpi_1_brand_2;4
925;10.09.2021;kpi_1_brand_3;2
925;10.09.2021;kpi_1_brand_4;9
925;10.09.2021;kpi_2_brand_1;26
925;10.09.2021;kpi_2_brand_2;21
925;10.09.2021;kpi_2_brand_3;30
925;10.09.2021;kpi_2_brand_4;38
925;10.09.2021;kpi_3_brand_1;55
925;10.09.2021;kpi_3_brand_2;63
925;10.09.2021;kpi_3_brand_3;62
925;10.09.2021;kpi_3_brand_4;78
925;10.09.2021;dim_1;1
925;10.09.2021;dim_2;1
926;11.09.2021;kpi_1_brand_1;7
926;11.09.2021;kpi_1_brand_2;9
926;11.09.2021;kpi_1_brand_3;14
926;11.09.2021;kpi_1_brand_4;10
926;11.09.2021;kpi_2_brand_1;21
926;11.09.2021;kpi_2_brand_2;30
926;11.09.2021;kpi_2_brand_3;23
926;11.09.2021;kpi_2_brand_4;39
926;11.09.2021;kpi_3_brand_1;60
926;11.09.2021;kpi_3_brand_2;45
926;11.09.2021;kpi_3_brand_3;79
926;11.09.2021;kpi_3_brand_4;88
926;11.09.2021;dim_1;2
926;11.09.2021;dim_2;2
927;12.09.2021;kpi_1_brand_1;1
927;12.09.2021;kpi_1_brand_2;4
927;12.09.2021;kpi_1_brand_3;17
927;12.09.2021;kpi_1_brand_4;2
927;12.09.2021;kpi_2_brand_1;27
927;12.09.2021;kpi_2_brand_2;29
927;12.09.2021;kpi_2_brand_3;30
927;12.09.2021;kpi_2_brand_4;44
927;12.09.2021;kpi_3_brand_1;50
927;12.09.2021;kpi_3_brand_2;55
927;12.09.2021;kpi_3_brand_3;62
927;12.09.2021;kpi_3_brand_4;94
927;12.09.2021;dim_1;1
927;12.09.2021;dim_2;2
928;13.09.2021;kpi_1_brand_1;1
928;13.09.2021;kpi_1_brand_2;11
928;13.09.2021;kpi_1_brand_3;17
928;13.09.2021;kpi_1_brand_4;11
928;13.09.2021;kpi_2_brand_1;23
928;13.09.2021;kpi_2_brand_2;23
928;13.09.2021;kpi_2_brand_3;28
928;13.09.2021;kpi_2_brand_4;45
928;13.09.2021;kpi_3_brand_1;63
928;13.09.2021;kpi_3_brand_2;61
928;13.09.2021;kpi_3_brand_3;78
928;13.09.2021;kpi_3_brand_4;83
928;13.09.2021;dim_1;2
928;13.09.2021;dim_2;3
929;14.09.2021;kpi_1_brand_1;7
929;14.09.2021;kpi_1_brand_2;13
929;14.09.2021;kpi_1_brand_3;2
929;14.09.2021;kpi_1_brand_4;9
929;14.09.2021;kpi_2_brand_1;21
929;14.09.2021;kpi_2_brand_2;34
929;14.09.2021;kpi_2_brand_3;29
929;14.09.2021;kpi_2_brand_4;31
929;14.09.2021;kpi_3_brand_1;43
929;14.09.2021;kpi_3_brand_2;61
929;14.09.2021;kpi_3_brand_3;74
929;14.09.2021;kpi_3_brand_4;83
929;14.09.2021;dim_1;1
929;14.09.2021;dim_2;1
930;15.09.2021;kpi_1_brand_1;7
930;15.09.2021;kpi_1_brand_2;9
930;15.09.2021;kpi_1_brand_3;12
930;15.09.2021;kpi_1_brand_4;2
930;15.09.2021;kpi_2_brand_1;24
930;15.09.2021;kpi_2_brand_2;20
930;15.09.2021;kpi_2_brand_3;33
930;15.09.2021;kpi_2_brand_4;33
930;15.09.2021;kpi_3_brand_1;60
930;15.09.2021;kpi_3_brand_2;57
930;15.09.2021;kpi_3_brand_3;75
930;15.09.2021;kpi_3_brand_4;88
930;15.09.2021;dim_1;2
930;15.09.2021;dim_2;2
931;16.09.2021;kpi_1_brand_1;9
931;16.09.2021;kpi_1_brand_2;7
931;16.09.2021;kpi_1_brand_3;7
931;16.09.2021;kpi_1_brand_4;16
931;16.09.2021;kpi_2_brand_1;23
931;16.09.2021;kpi_2_brand_2;30
931;16.09.2021;kpi_2_brand_3;27
931;16.09.2021;kpi_2_brand_4;26
931;16.09.2021;kpi_3_brand_1;42
931;16.09.2021;kpi_3_brand_2;48
931;16.09.2021;kpi_3_brand_3;72
931;16.09.2021;kpi_3_brand_4;76
931;16.09.2021;dim_1;1
931;16.09.2021;dim_2;1
932;17.09.2021;kpi_1_brand_1;2
932;17.09.2021;kpi_1_brand_2;11
932;17.09.2021;kpi_1_brand_3;1
932;17.09.2021;kpi_1_brand_4;16
932;17.09.2021;kpi_2_brand_1;22
932;17.09.2021;kpi_2_brand_2;21
932;17.09.2021;kpi_2_brand_3;26
932;17.09.2021;kpi_2_brand_4;21
932;17.09.2021;kpi_3_brand_1;46
932;17.09.2021;kpi_3_brand_2;66
932;17.09.2021;kpi_3_brand_3;67
932;17.09.2021;kpi_3_brand_4;97
932;17.09.2021;dim_1;1
932;17.09.2021;dim_2;1
933;18.09.2021;kpi_1_brand_1;3
933;18.09.2021;kpi_1_brand_2;1
933;18.09.2021;kpi_1_brand_3;18
933;18.09.2021;kpi_1_brand_4;15
933;18.09.2021;kpi_2_brand_1;27
933;18.09.2021;kpi_2_brand_2;25
933;18.09.2021;kpi_2_brand_3;37
933;18.09.2021;kpi_2_brand_4;31
933;18.09.2021;kpi_3_brand_1;54
933;18.09.2021;kpi_3_brand_2;65
933;18.09.2021;kpi_3_brand_3;71
933;18.09.2021;kpi_3_brand_4;80
933;18.09.2021;dim_1;1
933;18.09.2021;dim_2;3
934;19.09.2021;kpi_1_brand_1;6
934;19.09.2021;kpi_1_brand_2;13
934;19.09.2021;kpi_1_brand_3;7
934;19.09.2021;kpi_1_brand_4;20
934;19.09.2021;kpi_2_brand_1;21
934;19.09.2021;kpi_2_brand_2;31
934;19.09.2021;kpi_2_brand_3;36
934;19.09.2021;kpi_2_brand_4;21
934;19.09.2021;kpi_3_brand_1;44
934;19.09.2021;kpi_3_brand_2;68
934;19.09.2021;kpi_3_brand_3;59
934;19.09.2021;kpi_3_brand_4;87
934;19.09.2021;dim_1;2
934;19.09.2021;dim_2;1
935;20.09.2021;kpi_1_brand_1;5
935;20.09.2021;kpi_1_brand_2;8
935;20.09.2021;kpi_1_brand_3;4
935;20.09.2021;kpi_1_brand_4;4
